,E_votes_3,E_votes_num,E_votes_mean,E_votes_2,E_votes_std,E_votes_1,E_votes_4,E_likes_mean,E_likes_sum,E_likes_num,E_likes_std,E_dislikes_std,E_dislikes_sum,E_dislikes_num,E_dislikes_mean,E_com_num,E_com_std,E_com_sum,E_com_mean,E_uid,E_target,E_comid
46,1,54,3.7777777777777777,1,0.743948331201069,3,49,4.117647058823529,70.0,17.0,4.044786041022078,4.1700966274599605,43.0,17.0,2.5294117647058822,17.0,22.894418790716347,422.0,24.823529411764707,11_212,0,11
47,30,205,3.419512195121951,13,0.9948937060662117,21,141,6.326530612244898,310.0,49.0,5.463468659736081,3.2854554763494854,125.0,49.0,2.5510204081632653,49.0,96.26700309220053,4334.0,88.44897959183673,11_213,1,11
48,64,218,3.6788990825688073,3,0.49663817175052855,0,151,6.045454545454546,133.0,22.0,4.5195582667343634,1.3322506426689293,18.0,22.0,0.8181818181818182,22.0,26.37081556228236,1076.0,48.90909090909091,11_214,1,11
49,90,157,3.2802547770700636,7,0.6388530879677102,3,57,7.416666666666667,89.0,12.0,5.035480176314927,1.164500152881315,13.0,12.0,1.0833333333333333,12.0,56.766400647075045,1028.0,85.66666666666667,11_216,1,11
50,97,159,2.89937106918239,24,0.7563651297736147,10,28,9.9375,159.0,16.0,8.282260158515507,1.3022416570411703,11.0,16.0,0.6875,16.0,177.6747965619585,2220.0,138.75,11_217,1,11
51,7,149,3.912751677852349,3,0.3474401738514835,0,139,4.037037037037037,109.0,27.0,3.7670788670909436,0.6201736729460422,9.0,27.0,0.3333333333333333,27.0,33.4421727371132,866.0,32.074074074074076,11_218,1,11
52,7,80,3.275,12,1.0905230425484433,9,52,3.9019607843137254,199.0,51.0,3.1827968955670696,2.2218169565099863,99.0,51.0,1.9411764705882353,51.0,41.142678571041046,2448.0,48.0,11_223,1,11
53,54,103,2.7184466019417477,30,0.7594822246581373,6,13,9.555555555555555,86.0,9.0,7.434902674398487,1.118033988749895,6.0,9.0,0.6666666666666666,9.0,32.877719574879954,713.0,79.22222222222223,11_225,1,11
54,14,80,2.65,29,1.0803187527738916,12,25,5.923076923076923,231.0,39.0,4.355182124324123,4.692573165650138,198.0,39.0,5.076923076923077,39.0,129.10684043966492,3989.0,102.28205128205128,11_232,1,11
55,3,59,3.847457627118644,3,0.48471674352083716,0,53,7.333333333333333,330.0,45.0,6.934760925288562,2.919284539441508,89.0,45.0,1.9777777777777779,45.0,81.13154924459586,4865.0,108.11111111111111,11_236,1,11
56,10,46,3.630434782608696,2,0.6785178504873336,1,33,5.041666666666667,121.0,24.0,4.768366475070861,1.444003091248849,19.0,24.0,0.7916666666666666,24.0,61.16027885928029,1576.0,65.66666666666667,11_237,1,11
57,107,299,3.4214046822742477,24,0.7256170945460626,6,162,5.257575757575758,347.0,66.0,4.480077630030039,2.689745700755362,95.0,66.0,1.4393939393939394,66.0,34.02783722621387,2856.0,43.27272727272727,11_24,1,11
58,2,69,3.971014492753623,0,0.16899482177531738,0,67,3.2,16.0,5.0,1.4832396974191326,0.8944271909999159,3.0,5.0,0.6,5.0,21.89748844045819,155.0,31.0,11_242,1,11
59,2,18,3.388888888888889,0,1.1447521637192346,3,13,5.4,54.0,10.0,2.0110804171997807,0.4830458915396479,3.0,10.0,0.3,10.0,27.780888714686178,440.0,44.0,11_244,0,11
60,0,139,4.0,0,0.0,0,139,5.666666666666667,238.0,42.0,2.9356236439403784,2.071879081131249,42.0,42.0,1.0,42.0,51.29627453967048,3154.0,75.0952380952381,11_245,1,11
61,2,26,3.8076923076923075,0,0.6336706254344299,1,23,3.6818181818181817,81.0,22.0,2.6256312372340855,0.5284134548067252,5.0,22.0,0.22727272727272727,22.0,42.24377819912415,1250.0,56.81818181818182,11_249,1,11
62,1,58,3.9827586206896552,0,0.1313064328597226,0,57,5.872340425531915,276.0,47.0,2.4637989513950735,0.7462518119793856,26.0,47.0,0.5531914893617021,47.0,20.338895626376758,863.0,18.361702127659573,11_255,1,11
63,3,19,3.8421052631578947,0,0.37463432463267754,0,16,3.0,3.0,1.0,,,3.0,1.0,3.0,1.0,,62.0,62.0,11_259,1,11
64,92,194,2.3092783505154637,64,0.780073395540718,36,2,2.0,2.0,1.0,,,0.0,1.0,0.0,1.0,,1.0,1.0,11_26,1,11
65,46,58,3.0,6,0.45883146774112354,0,6,7.0,7.0,1.0,,,2.0,1.0,2.0,1.0,,83.0,83.0,11_266,1,11
66,0,63,4.0,0,0.0,0,63,6.541666666666667,157.0,24.0,2.603996371243492,1.1887150534341144,18.0,24.0,0.75,24.0,23.69553250867271,936.0,39.0,11_269,1,11
67,3,95,3.473684210526316,4,1.0802098423322386,13,75,7.538461538461538,98.0,13.0,5.868210752511999,1.377474463442389,17.0,13.0,1.3076923076923077,13.0,170.00901182750317,1291.0,99.3076923076923,11_271,1,11
68,0,82,3.9634146341463414,0,0.3312945782245396,1,81,8.521739130434783,196.0,23.0,2.6946000751906376,1.7547225944288771,35.0,23.0,1.5217391304347827,23.0,36.008672648805785,1069.0,46.47826086956522,11_272,1,11
69,14,80,3.8,1,0.43282995754903497,0,65,6.394736842105263,486.0,76.0,4.424413926893733,1.3546540958112685,54.0,76.0,0.7105263157894737,76.0,83.59564644922101,6107.0,80.35526315789474,11_273,1,11
70,0,107,4.0,0,0.0,0,107,6.833333333333333,41.0,6.0,2.857738033247041,2.8047578623950176,8.0,6.0,1.3333333333333333,6.0,23.86350072111522,254.0,42.333333333333336,11_274,1,11
71,0,112,4.0,0,0.0,0,112,8.142857142857142,171.0,21.0,4.4304143630784045,0.8728715609439697,17.0,21.0,0.8095238095238095,21.0,35.93274140337618,1207.0,57.476190476190474,11_276,1,11
72,39,94,3.4574468085106385,6,0.6163523223873549,0,49,3.909090909090909,43.0,11.0,3.7803318757629056,0.30151134457776363,1.0,11.0,0.09090909090909091,11.0,16.602847510428607,301.0,27.363636363636363,11_28,1,11
73,0,78,4.0,0,0.0,0,78,7.909090909090909,174.0,22.0,4.460504892509803,2.107500519942627,26.0,22.0,1.1818181818181819,22.0,94.05079451047689,1229.0,55.86363636363637,11_280,1,11
74,0,80,4.0,0,0.0,0,80,4.666666666666667,14.0,3.0,3.2145502536643185,1.0,3.0,3.0,1.0,3.0,9.60902353693305,53.0,17.666666666666668,11_282,1,11
75,21,122,1.6885245901639345,0,1.1214067848360272,87,14,9.555555555555555,86.0,9.0,5.0771820705759385,4.2130748865881795,27.0,9.0,3.0,9.0,79.05237363784707,824.0,91.55555555555556,11_290,1,11
76,66,154,3.2467532467532467,16,0.7946856846626158,6,66,11.741935483870968,364.0,31.0,8.918025722978092,5.335013176309673,157.0,31.0,5.064516129032258,31.0,202.0019588960698,8013.0,258.48387096774195,11_291,1,11
77,0,44,3.772727272727273,2,0.7428304249080896,2,40,9.15,183.0,20.0,6.401274544141477,5.074186478742443,36.0,20.0,1.8,20.0,134.8220952530447,1751.0,87.55,11_293,0,11
78,5,52,3.4615384615384617,7,0.9385332415799278,3,37,10.068965517241379,292.0,29.0,9.330943278310837,1.3074247993331511,27.0,29.0,0.9310344827586207,29.0,117.87236354917955,2274.0,78.41379310344827,11_294,1,11
79,7,43,3.604651162790698,2,0.7910070399939841,2,32,,,,,,,,,,,,,11_296,1,11
80,27,42,3.261904761904762,2,0.5436786985838646,0,13,26.0,26.0,1.0,,,3.0,1.0,3.0,1.0,,292.0,292.0,11_297,1,11
81,99,106,3.009433962264151,3,0.2580248426159929,0,4,5.6,56.0,10.0,3.6270588023294517,3.16403399335581,43.0,10.0,4.3,10.0,60.70877659412645,500.0,50.0,11_298,1,11
82,5,18,3.388888888888889,3,0.7775443160352294,0,10,2.0,16.0,8.0,1.8516401995451028,1.4577379737113252,7.0,8.0,0.875,8.0,42.85440467443224,570.0,71.25,11_3,0,11
83,20,35,3.2,4,0.6324555320336761,0,11,10.9375,175.0,16.0,7.03769611923296,2.5682354513037415,31.0,16.0,1.9375,16.0,92.54692503445662,1880.0,117.5,11_304,0,11
84,29,142,2.1971830985915495,103,0.5488794080078178,7,3,5.0,25.0,5.0,3.082207001484488,1.5165750888103102,8.0,5.0,1.6,5.0,97.82228784893553,339.0,67.8,11_305,1,11
85,16,58,3.5,5,0.7314969031364696,1,36,7.7,308.0,40.0,4.484731933217471,2.3177132850710573,50.0,40.0,1.25,40.0,71.53560616027481,3675.0,91.875,11_307,1,11
86,95,142,2.788732394366197,34,0.5934749920402751,3,10,3.840909090909091,169.0,44.0,3.6404905229044746,1.9359457211128461,53.0,44.0,1.2045454545454546,44.0,27.24677764759697,1170.0,26.59090909090909,11_308,1,11
87,23,58,3.4482758620689653,3,0.6798455395549436,1,31,6.833333333333333,41.0,6.0,4.167333280008532,0.6324555320336759,6.0,6.0,1.0,6.0,16.388003742575442,191.0,31.833333333333332,11_309,1,11
88,1,105,2.0095238095238095,104,0.09759000729485336,0,0,3.3333333333333335,10.0,3.0,1.5275252316519465,2.0,6.0,3.0,2.0,3.0,26.312227829154512,116.0,38.666666666666664,11_310,1,11
89,5,10,2.5,5,0.5270462766947299,0,0,8.0,8.0,1.0,,,1.0,1.0,1.0,1.0,,38.0,38.0,11_311,0,11
90,68,111,2.9279279279279278,24,0.6426042428588641,1,18,12.23076923076923,159.0,13.0,6.456958083517942,2.3669736167866557,33.0,13.0,2.5384615384615383,13.0,92.19315008761184,1548.0,119.07692307692308,11_312,1,11
91,13,19,3.1578947368421053,0,0.6882472016116855,1,5,4.0,4.0,1.0,,,0.0,1.0,0.0,1.0,,33.0,33.0,11_325,1,11
92,0,55,4.0,0,0.0,0,55,13.84,346.0,25.0,8.62496376803984,2.4027761721253467,44.0,25.0,1.76,25.0,147.89581918814787,4264.0,170.56,11_326,1,11
93,7,119,3.302521008403361,5,1.1900336261360718,22,85,7.0,14.0,2.0,0.0,1.4142135623730951,22.0,2.0,11.0,2.0,117.37972567696688,430.0,215.0,11_328,1,11
94,1,37,3.5135135135135136,7,0.9012837024557318,1,28,6.285714285714286,88.0,14.0,4.375255094603872,2.373155732746617,51.0,14.0,3.642857142857143,14.0,94.6486852860283,1306.0,93.28571428571429,11_329,0,11
95,1,180,3.9944444444444445,0,0.07453559924999296,0,179,5.513513513513513,204.0,37.0,3.761069747511424,0.8025859107560663,20.0,37.0,0.5405405405405406,37.0,23.34002478055147,1795.0,48.513513513513516,11_33,1,11
96,13,16,2.8125,3,0.4031128874149275,0,0,8.5,17.0,2.0,9.192388155425117,5.656854249492381,14.0,2.0,7.0,2.0,264.45793616376875,514.0,257.0,11_331,1,11
97,31,282,2.273049645390071,48,1.282201145252177,120,83,7.086956521739131,326.0,46.0,5.588981568751629,2.250925735484551,92.0,46.0,2.0,46.0,74.72139557397024,2946.0,64.04347826086956,11_34,1,11
98,2,142,3.943661971830986,3,0.30999080030558684,0,137,5.0,10.0,2.0,0.0,1.4142135623730951,2.0,2.0,1.0,2.0,29.698484809834994,76.0,38.0,11_340,1,11
99,4,34,3.8823529411764706,0,0.3270349700838644,0,30,3.9047619047619047,82.0,21.0,3.4191338362919037,0.7464200272921789,12.0,21.0,0.5714285714285714,21.0,24.655628160726305,1113.0,53.0,11_346,1,11
100,1,65,3.9846153846153847,0,0.12403473458920843,0,64,6.0,18.0,3.0,5.291502622129181,0.5773502691896258,2.0,3.0,0.6666666666666666,3.0,33.45145736735546,150.0,50.0,11_351,1,11
101,2,33,3.9393939393939394,0,0.24230584229877988,0,31,6.6,33.0,5.0,3.209361307176243,0.0,0.0,5.0,0.0,5.0,19.849433241279208,175.0,35.0,11_353,1,11
102,2,34,1.7941176470588236,8,1.0948754395656124,19,5,5.222222222222222,94.0,18.0,6.376017155814578,5.329962169849439,107.0,18.0,5.944444444444445,18.0,310.4178503727925,3190.0,177.22222222222223,11_355,1,11
103,1,11,3.909090909090909,0,0.30151134457776363,0,10,,,,,,,,,,,,,11_356,1,11
104,2,21,3.9047619047619047,0,0.30079260375911904,0,19,6.0,30.0,5.0,5.196152422706632,0.8944271909999161,2.0,5.0,0.4,5.0,76.13015171402196,397.0,79.4,11_359,1,11
105,22,33,2.9696969696969697,6,0.58549383455595,0,5,8.333333333333334,25.0,3.0,4.163331998932265,1.7320508075688772,3.0,3.0,1.0,3.0,27.75487945088815,239.0,79.66666666666667,11_38,1,11
106,11,124,3.7661290322580645,9,0.5718159771032995,0,104,15.4,154.0,10.0,8.154071920757682,2.960855732160327,29.0,10.0,2.9,10.0,71.46094504459528,1110.0,111.0,11_380,1,11
107,4,37,3.4054054054054053,3,1.0397504898200727,4,26,7.666666666666667,92.0,12.0,3.1430539096216403,5.848465222136954,51.0,12.0,4.25,12.0,260.1298044275495,2848.0,237.33333333333334,11_381,1,11
108,12,72,2.1805555555555554,16,1.1787602569432787,29,15,6.0,48.0,8.0,4.503966505838413,5.18238775634773,48.0,8.0,6.0,8.0,83.39749910604549,732.0,91.5,11_382,1,11
109,8,137,3.8394160583941606,4,0.5318333529673224,2,123,11.916666666666666,143.0,12.0,7.821396449755147,2.050498830661811,15.0,12.0,1.25,12.0,163.54083912162756,2666.0,222.16666666666666,11_389,1,11
110,4,98,3.816326530612245,4,0.5980542122016774,2,88,5.8,29.0,5.0,4.08656334834051,1.7888543819998317,9.0,5.0,1.8,5.0,83.58947302142776,471.0,94.2,11_4,1,11
111,15,42,3.1666666666666665,10,0.7937766063654231,0,17,8.75,35.0,4.0,5.5,1.707825127659933,7.0,4.0,1.75,4.0,95.5928867646542,628.0,157.0,11_400,1,11
112,1,14,3.9285714285714284,0,0.2672612419124244,0,13,4.5,9.0,2.0,2.1213203435596424,1.4142135623730951,2.0,2.0,1.0,2.0,12.727922061357855,54.0,27.0,11_412,1,11
113,18,19,2.9473684210526314,1,0.22941573387056177,0,0,,,,,,,,,,,,,11_420,0,11
114,18,125,1.616,26,0.8779007218469278,76,5,8.25,66.0,8.0,5.338539126015656,2.6958963523950885,15.0,8.0,1.875,8.0,17.074939866030903,329.0,41.125,11_432,1,11
115,8,42,3.5952380952380953,3,0.7344991261521241,1,30,2.8125,45.0,16.0,3.2907699200440415,0.7302967433402214,8.0,16.0,0.5,16.0,39.00064102037299,742.0,46.375,11_433,1,11
116,7,13,2.6923076923076925,2,0.947330933431342,2,2,,,,,,,,,,,,,11_435,1,11
117,1,78,3.923076923076923,1,0.4193139346887675,1,75,10.666666666666666,160.0,15.0,8.277910939591555,2.274077520980446,27.0,15.0,1.8,15.0,142.23923509355637,1845.0,123.0,11_436,1,11
118,20,120,3.691666666666667,7,0.6189695059530148,1,92,6.0,30.0,5.0,2.1213203435596424,0.8944271909999159,3.0,5.0,0.6,5.0,91.63405480496866,342.0,68.4,11_441,1,11
119,12,67,3.791044776119403,1,0.4450847189644132,0,54,11.0,11.0,1.0,,,0.0,1.0,0.0,1.0,,158.0,158.0,11_444,1,11
120,4,52,3.8076923076923075,3,0.5253742471300922,0,45,14.5,29.0,2.0,14.849242404917497,0.7071067811865476,3.0,2.0,1.5,2.0,21.920310216782973,203.0,101.5,11_449,1,11
121,1,40,3.8,2,0.6484695987575827,1,36,6.0,72.0,12.0,3.3844564489065974,1.2154310870109943,9.0,12.0,0.75,12.0,61.7283270762813,741.0,61.75,11_450,1,11
122,0,13,3.8461538461538463,1,0.5547001962252293,0,12,,,,,,,,,,,,,11_453,1,11
123,10,26,3.230769230769231,5,0.7646014547562572,0,11,3.0,27.0,9.0,3.278719262151,1.0137937550497031,4.0,9.0,0.4444444444444444,9.0,20.000694432388535,302.0,33.55555555555556,11_465,1,11
124,25,26,2.9615384615384617,1,0.196116135138184,0,0,0.5,1.0,2.0,0.7071067811865476,2.1213203435596424,5.0,2.0,2.5,2.0,7.0710678118654755,26.0,13.0,11_469,1,11
125,19,25,3.16,1,0.4725815626252607,0,5,,,,,,,,,,,,,11_478,1,11
126,2,17,3.8823529411764706,0,0.3321055820775357,0,15,5.875,47.0,8.0,4.223657859520077,1.4142135623730951,8.0,8.0,1.0,8.0,22.92846016884443,448.0,56.0,11_491,1,11
127,4,21,3.8095238095238093,0,0.4023739080814784,0,17,3.8,19.0,5.0,4.658325879540846,1.224744871391589,5.0,5.0,1.0,5.0,12.696456198483103,114.0,22.8,11_492,1,11
128,32,137,3.489051094890511,13,0.7869971627234884,4,88,2.204081632653061,108.0,49.0,2.4322451205687745,1.8778606296042544,55.0,49.0,1.1224489795918366,49.0,30.90440879540001,1382.0,28.20408163265306,11_52,1,11
129,98,101,3.0297029702970297,0,0.17061333737750145,0,3,,,,,,,,,,,,,11_58,1,11
130,3,98,3.9693877551020407,0,0.17315041031076073,0,95,4.4,44.0,10.0,3.062315754094894,0.0,0.0,10.0,0.0,10.0,12.314851016376753,531.0,53.1,11_59,1,11
131,3,32,3.21875,2,1.2110878873837942,6,21,6.0,42.0,7.0,5.887840577551898,2.699206232527312,17.0,7.0,2.4285714285714284,7.0,36.12214727572994,358.0,51.142857142857146,11_66,0,11
132,36,206,3.6407766990291264,4,0.7503413068215756,10,156,9.5,38.0,4.0,4.795831523312719,0.9574271077563381,3.0,4.0,0.75,4.0,119.63381628954248,665.0,166.25,11_69,1,11
133,1,31,3.7096774193548385,4,0.6925098500910427,0,26,5.181818181818182,57.0,11.0,4.8128615566663004,2.7601053998320095,25.0,11.0,2.272727272727273,11.0,45.629934353348666,769.0,69.9090909090909,11_7,1,11
134,12,124,3.903225806451613,0,0.296849441423305,0,112,11.2,56.0,5.0,6.457553716385176,1.6733200530681511,7.0,5.0,1.4,5.0,52.24174575949774,394.0,78.8,11_73,1,11
135,2,157,3.910828025477707,0,0.4853731868280217,4,151,0.3333333333333333,1.0,3.0,0.5773502691896258,0.0,0.0,3.0,0.0,3.0,23.459184413217212,68.0,22.666666666666668,11_74,1,11
136,0,149,4.0,0,0.0,0,149,9.473684210526315,180.0,19.0,10.426293796895486,2.281376418431009,24.0,19.0,1.263157894736842,19.0,320.9659124565478,3661.0,192.68421052631578,11_79,1,11
137,46,51,3.019607843137255,2,0.3156071024822714,0,3,4.5,36.0,8.0,2.0701966780270626,0.9161253813129043,5.0,8.0,0.625,8.0,102.86468226336412,572.0,71.5,11_84,0,11
138,6,7,2.857142857142857,1,0.37796447300922725,0,0,,,,,,,,,,,,,11_85,0,11
139,41,112,2.9642857142857144,27,0.909693260138728,7,37,15.857142857142858,111.0,7.0,10.792413561210045,3.8234863173611098,25.0,7.0,3.5714285714285716,7.0,75.06092763310922,741.0,105.85714285714286,11_89,1,11
140,163,216,2.8287037037037037,39,0.5223472828427428,4,10,,,,,,,,,,,,,11_93,1,11
141,15,48,3.2916666666666665,2,0.9666422105001247,5,26,5.363636363636363,118.0,22.0,4.337493840209207,0.8540709744729824,13.0,22.0,0.5909090909090909,22.0,73.32622948669821,1858.0,84.45454545454545,11_95,0,11
142,12,17,2.9411764705882355,3,0.5557189302262112,0,2,11.75,47.0,4.0,7.455423082115014,0.816496580927726,4.0,4.0,1.0,4.0,14.023789311975086,180.0,45.0,11_99,0,11
143,104,136,2.8970588235294117,11,0.6357196186615601,8,13,6.0,234.0,39.0,3.531810330485814,1.7602600715712864,59.0,39.0,1.5128205128205128,39.0,31.680102270858242,1831.0,46.94871794871795,12_1,1,12
144,18,42,3.5714285714285716,0,0.5008703226778092,0,24,6.5,13.0,2.0,0.7071067811865476,0.7071067811865476,1.0,2.0,0.5,2.0,4.242640687119285,32.0,16.0,12_101,1,12
145,26,33,3.1515151515151514,1,0.4416738135499516,0,6,7.5,45.0,6.0,3.8858718455450894,1.8348478592697182,11.0,6.0,1.8333333333333333,6.0,18.302094597795815,431.0,71.83333333333333,12_103,1,12
146,2,8,3.75,0,0.4629100498862757,0,6,5.0,5.0,1.0,,,5.0,1.0,5.0,1.0,,18.0,18.0,12_104,0,12
147,0,9,4.0,0,0.0,0,9,,,,,,,,,,,,,12_109,1,12
148,29,205,2.004878048780488,19,1.2426156827655928,114,43,5.608108108108108,415.0,74.0,4.6281377880755485,2.164299203057522,150.0,74.0,2.027027027027027,73.0,24.56299173891295,2243.0,30.726027397260275,12_13,1,12
149,20,40,3.025,8,0.7675301714607471,1,11,4.833333333333333,145.0,30.0,2.5875475452347874,2.633995260907423,42.0,30.0,1.4,30.0,23.059642808091837,1340.0,44.666666666666664,12_15,1,12
150,91,114,2.8596491228070176,18,0.4584929715919575,1,4,3.392857142857143,95.0,28.0,3.3259839615021165,1.6244657241348273,35.0,28.0,1.25,27.0,34.05944192211,979.0,36.25925925925926,12_18,1,12
151,56,87,2.8850574712643677,13,0.7221622467369336,5,13,4.363636363636363,48.0,11.0,3.074824459143229,1.8140862964338524,21.0,11.0,1.9090909090909092,11.0,83.45875410263224,955.0,86.81818181818181,12_2,1,12
152,76,89,3.067415730337079,2,0.4209770240164476,1,10,8.0,24.0,3.0,5.196152422706632,4.163331998932266,14.0,3.0,4.666666666666667,3.0,12.220201853215572,170.0,56.666666666666664,12_26,1,12
153,30,45,2.977777777777778,8,0.5834415484039855,0,7,6.785714285714286,95.0,14.0,3.906179944426749,0.646206172658864,8.0,14.0,0.5714285714285714,14.0,51.73182114212991,1053.0,75.21428571428571,12_28,1,12
154,9,199,3.879396984924623,3,0.4772899487129171,3,184,7.734104046242774,1338.0,173.0,3.9881866151778214,1.8879237136018414,240.0,173.0,1.3872832369942196,173.0,77.20901732634297,13443.0,77.70520231213872,12_3,1,12
155,29,51,2.6470588235294117,20,0.559411455433823,0,2,3.888888888888889,70.0,18.0,4.07126066454763,1.8620741825818619,37.0,18.0,2.0555555555555554,18.0,12.603687602303962,495.0,27.5,12_30,1,12
156,54,126,2.5,45,0.8270429251254133,15,12,6.857142857142857,336.0,49.0,3.354101966249685,2.6835667705955992,94.0,49.0,1.9183673469387754,49.0,108.0302655060429,5361.0,109.40816326530613,12_31,1,12
157,134,149,3.0738255033557045,2,0.3096196387449203,0,13,7.235294117647059,369.0,51.0,3.818838751736542,2.337419391500957,90.0,51.0,1.7647058823529411,51.0,80.14857282254125,4441.0,87.07843137254902,12_32,1,12
158,4,6,3.3333333333333335,0,0.5163977794943222,0,2,3.8,19.0,5.0,3.1144823004794877,0.5477225575051662,2.0,5.0,0.4,5.0,38.81752181682906,232.0,46.4,12_36,0,12
159,26,78,2.2435897435897436,30,0.8706751736872126,17,5,6.923076923076923,180.0,26.0,3.0844523264019093,2.42582262018792,59.0,26.0,2.269230769230769,26.0,57.87833392955898,2176.0,83.6923076923077,12_37,1,12
160,47,116,3.2327586206896552,12,0.8377792447706706,6,51,7.208333333333333,346.0,48.0,3.8034605370290873,1.636788933914326,62.0,48.0,1.2916666666666667,48.0,13.25805990642181,1139.0,23.729166666666668,12_38,1,12
161,59,179,2.1396648044692737,59,0.8979013605652229,52,9,6.631578947368421,126.0,19.0,4.336031548621767,1.629408101193166,36.0,19.0,1.894736842105263,19.0,60.39160702308235,866.0,45.578947368421055,12_39,1,12
162,29,155,3.232258064516129,21,1.0370998201071864,16,89,7.610169491525424,449.0,59.0,4.3072390915140755,1.817185317484982,97.0,59.0,1.6440677966101696,59.0,86.93760904662949,5787.0,98.08474576271186,12_4,1,12
163,43,73,2.6164383561643834,5,0.9665249463111154,16,9,8.333333333333334,25.0,3.0,1.5275252316519468,0.0,0.0,3.0,0.0,3.0,44.170125650715555,195.0,65.0,12_43,1,12
164,9,18,2.6666666666666665,3,0.9701425001453318,3,3,6.428571428571429,45.0,7.0,4.429339411136566,2.14919697074224,11.0,7.0,1.5714285714285714,7.0,31.735514130747227,314.0,44.857142857142854,12_44,0,12
165,34,41,2.902439024390244,4,0.49014681722829173,1,2,8.333333333333334,25.0,3.0,4.618802153517006,4.358898943540674,9.0,3.0,3.0,3.0,19.857828011475306,245.0,81.66666666666667,12_47,0,12
166,11,16,3.0625,2,0.5737304826019501,0,3,1.0,2.0,2.0,1.4142135623730951,0.7071067811865476,5.0,2.0,2.5,2.0,0.0,20.0,10.0,12_52,0,12
167,86,92,2.9347826086956523,3,0.35716674549826627,2,1,10.0,20.0,2.0,2.8284271247461903,1.4142135623730951,2.0,2.0,1.0,2.0,104.65180361560904,330.0,165.0,12_55,0,12
168,26,55,3.0545454545454547,4,0.9313109402020723,6,19,9.5,19.0,2.0,2.1213203435596424,0.0,0.0,2.0,0.0,2.0,7.0710678118654755,64.0,32.0,12_56,0,12
169,27,53,3.3773584905660377,3,0.5957030459994832,0,23,5.0,80.0,16.0,3.9157800414902435,1.9621416870348585,22.0,16.0,1.375,16.0,31.159535726109056,682.0,42.625,12_57,0,12
170,24,223,1.5426008968609866,28,0.9332334843947623,156,15,5.17910447761194,347.0,67.0,4.488792012484347,2.713185386858867,146.0,67.0,2.1791044776119404,67.0,59.17779785852878,3506.0,52.32835820895522,12_6,1,12
171,60,133,3.0676691729323307,11,0.9309126242385662,14,48,5.381818181818182,296.0,55.0,2.940716145399186,2.789228922085453,128.0,55.0,2.327272727272727,55.0,46.69658492621322,3083.0,56.054545454545455,12_7,0,12
172,75,124,2.5725806451612905,39,0.6397838442999503,8,2,8.5,17.0,2.0,10.606601717798213,0.7071067811865476,3.0,2.0,1.5,2.0,61.518289963229634,149.0,74.5,12_77,1,12
173,10,123,3.6910569105691056,5,0.7696079617359898,6,102,6.787037037037037,733.0,108.0,3.8549662735979995,1.2400870345408885,115.0,108.0,1.0648148148148149,108.0,66.95248698904835,7848.0,72.66666666666667,12_8,1,12
174,66,133,3.4285714285714284,5,0.5679003631895496,0,62,5.301587301587301,334.0,63.0,3.2707645383981094,1.4857231477934922,66.0,63.0,1.0476190476190477,63.0,39.664110723265765,2960.0,46.98412698412698,12_9,1,12
175,1,7,3.857142857142857,0,0.3779644730092273,0,6,,,,,,,,,,,,,12_91,1,12
176,9,28,3.0357142857142856,3,1.0708993401928106,4,12,8.142857142857142,114.0,14.0,3.8402151954353743,1.3259870882635916,24.0,14.0,1.7142857142857142,14.0,70.92946504090534,1110.0,79.28571428571429,12_96,1,12
177,5,25,3.72,1,0.5416025603090642,0,19,9.666666666666666,58.0,6.0,2.6583202716502514,1.1690451944500122,7.0,6.0,1.1666666666666667,6.0,39.79782238598824,428.0,71.33333333333333,12_98,1,12
178,55,138,2.7318840579710146,42,0.8923016663839584,12,29,2.6,130.0,50.0,1.7496355305594133,0.8081220356417687,20.0,50.0,0.4,50.0,85.2110369396273,2712.0,54.24,13_11,1,13
179,12,85,2.1411764705882352,70,0.440587842613506,2,1,2.6,13.0,5.0,1.3416407864998738,1.3416407864998738,3.0,5.0,0.6,5.0,14.131525041551601,129.0,25.8,13_12,1,13
180,35,227,1.9162995594713657,27,1.1700724045933881,128,37,4.462962962962963,241.0,54.0,2.3368497013937937,1.1522772397200247,40.0,54.0,0.7407407407407407,54.0,120.09012600867679,5331.0,98.72222222222223,13_25,1,13
181,5,42,1.880952380952381,27,0.5927357389374333,10,0,2.090909090909091,23.0,11.0,2.3001976199685736,2.0714509627092528,21.0,11.0,1.9090909090909092,11.0,16.440526423776983,287.0,26.09090909090909,13_27,1,13
182,37,130,3.123076923076923,7,1.0927199873623419,21,65,3.6744186046511627,316.0,86.0,2.1112687039682263,1.2382415491586964,74.0,86.0,0.8604651162790697,78.0,174.547706749192,6875.0,88.14102564102564,13_28,1,13
183,90,216,2.675925925925926,68,0.871552516969773,20,38,2.4285714285714284,34.0,14.0,1.650840611711114,0.3631365196012815,2.0,14.0,0.14285714285714285,13.0,11.366279412908504,367.0,28.23076923076923,13_31,1,13
184,40,61,3.1475409836065573,6,0.5725983343138678,0,15,,,,,,,,,,,,,13_37,1,13
185,33,63,2.6825396825396823,13,0.8766762161231624,8,9,3.1,62.0,20.0,1.410487037944882,1.1367080817685316,13.0,20.0,0.65,19.0,23.26016095643575,882.0,46.421052631578945,13_38,1,13
